,time,x,y,MV_x,MV_y
24897,850.76,0.1660064697265625,-0.40269775390625,-2.435347485478973,-0.8468717986028582
24898,850.79,0.1697174072265625,-0.403826904296875,-2.469209555458904,-0.9544573253461619
24899,850.83,0.1697174072265625,-0.403826904296875,-2.454653525732244,-0.9028017674534574
24900,850.86,0.180364990234375,-0.4161285400390625,-2.6376912327697575,-1.0606714977879796
24901,850.89,0.17565765380859374,-0.425,-2.5768478387037876,-0.8449035305762425
24902,850.93,0.1639739990234375,-0.4239471435546875,-2.449492191332394,-0.7436640946560408
24903,850.95,0.1660064697265625,-0.40269775390625,-2.105268367211202,-0.937930389137048
24904,851.0,0.1722747802734375,-0.41170806884765626,-2.546695325554363,-0.9640454074438236
24905,851.04,0.17089385986328126,-0.409722900390625,-2.4385083118534436,-0.8883954986823499
24906,851.07,0.1697174072265625,-0.403826904296875,-2.381652610107563,-0.8903772649772743
24907,851.1,0.1722747802734375,-0.41170806884765626,-2.5787944268447025,-0.9441051641302831
24908,851.13,0.1697174072265625,-0.403826904296875,-2.3527144441233916,-0.8708639078286909
24909,851.16,0.1660064697265625,-0.40269775390625,-2.4522995415173785,-0.8553944559143459
24910,851.2,0.1697174072265625,-0.403826904296875,-2.4830800118320626,-0.952042491299867
24911,851.23,0.1697174072265625,-0.403826904296875,-2.4710530871302008,-0.9096242300566162
24912,851.26,0.179638671875,-0.41055755615234374,-2.5687520179543757,-1.052275612574575
24913,851.29,0.1722747802734375,-0.41170806884765626,-2.491841362125492,-0.8077758749600563
24914,851.32,0.16447296142578124,-0.425,-2.6673600468823424,-0.8001887859825463
24915,851.35,0.1697174072265625,-0.403826904296875,-2.178418844990761,-0.9856101732247757
24916,851.4,0.17938995361328125,-0.4154693603515625,-2.5927313228343603,-1.0077429746658866
24917,851.43,0.1877838134765625,-0.40343017578125,-2.3100770676241713,-1.0358853734021831
24918,851.47,0.180206298828125,-0.41491546630859377,-2.6452763883725576,-0.8098421202815872
24919,851.5,0.1660064697265625,-0.40269775390625,-2.3201957595339633,-0.7254335502067666
24920,851.53,0.16232757568359374,-0.43444671630859377,-2.9524183710997263,-0.8596225132557702
24921,851.56,0.1877838134765625,-0.40343017578125,-2.048398044992836,-1.2781973654416119
24922,851.59,0.17938995361328125,-0.4154693603515625,-2.6585380192779415,-0.8003957764139875
24923,851.63,0.187713623046875,-0.40878448486328123,-2.397605957893845,-1.03477679400586
24924,851.66,0.180206298828125,-0.41491546630859377,-2.5806791993499125,-0.8108536353637125
24925,851.69,0.1878326416015625,-0.3997344970703125,-2.275506026597596,-1.0297003282230406
24926,851.73,0.1697174072265625,-0.403826904296875,-2.545718268834885,-0.6785234606321716
24927,851.77,0.17938995361328125,-0.4154693603515625,-2.6102929488484636,-1.0163484212671525
24928,851.8,0.17938995361328125,-0.4154693603515625,-2.4976695384448218,-0.9222507920684809
24929,851.83,0.180364990234375,-0.4161285400390625,-2.5084397262949842,-0.9367899008614855
24930,851.87,0.179638671875,-0.41055755615234374,-2.4206981837030277,-0.9132445845140811
24931,851.9,0.179638671875,-0.41055755615234374,-2.5003984950197236,-0.9240388357700073
24932,851.93,0.17913360595703126,-0.4066925048828125,-2.4480374133169223,-0.9176120671507538
24933,851.96,0.180206298828125,-0.41491546630859377,-2.623545978095411,-0.9409097764136608
24934,852.0,0.17938995361328125,-0.4154693603515625,-2.5131808694010376,-0.9145792620067247
24935,852.03,0.179638671875,-0.41055755615234374,-2.438729792295242,-0.9297657413541978
24936,852.06,0.1660064697265625,-0.40269775390625,-2.390879296366535,-0.7254888976463179
24937,852.09,0.1697174072265625,-0.403826904296875,-2.521253284253282,-0.972739352326777
24938,852.12,0.17938995361328125,-0.4154693603515625,-2.691610508214159,-1.0781202031449992
24939,852.18,0.17938995361328125,-0.4154693603515625,-2.513001189727471,-0.9288701109755136
24940,852.2,0.1877838134765625,-0.40343017578125,-2.317523820766065,-1.066471836226021
24941,852.24,0.1660064697265625,-0.40269775390625,-2.502606448628776,-0.6382238556274081
24942,852.27,0.1697174072265625,-0.403826904296875,-2.530745456350496,-0.9837455471139391
24943,852.3,0.18045196533203126,-0.41680450439453126,-2.695487474792859,-1.0777942606156394
24944,852.34,0.17938995361328125,-0.4154693603515625,-2.5051245400493785,-0.9201362657815121
24945,852.36,0.1660064697265625,-0.40269775390625,-2.277938812357874,-0.6777504138941517
24946,852.4,0.1697174072265625,-0.403826904296875,-2.535492149970267,-0.9842002805276372
24947,852.45,0.1877838134765625,-0.40343017578125,-2.517547431471894,-1.0952837260737698
24948,852.49,0.17938995361328125,-0.4154693603515625,-2.6490859260949904,-0.8485730286047128
24949,852.53,0.17938995361328125,-0.4154693603515625,-2.5273402428764133,-0.935096358031006
24950,852.56,0.17938995361328125,-0.4154693603515625,-2.52858589694613,-0.9356342023273835
24951,852.58,0.17575836181640625,-0.371160888671875,-1.6509536165377146,-0.8640361669262782
24952,852.61,0.17913360595703126,-0.4066925048828125,-3.16817554472437,-0.9972089235284395
24953,852.64,0.16182861328125,-0.424005126953125,-2.7853667457552658,-0.681243724317258
24954,852.67,0.180364990234375,-0.4161285400390625,-2.4188163357684376,-1.2070285555285283
24955,852.7,0.1877838134765625,-0.40343017578125,-2.358124205341432,-1.0414851497518827
24956,852.73,0.1877838134765625,-0.40343017578125,-2.532628797665781,-0.9408455678459365
24957,852.76,0.17565765380859374,-0.425,-2.816996077339839,-0.7824296979249596
24958,852.79,0.1877838134765625,-0.40343017578125,-2.200404899146302,-1.1302676176981992
24959,852.83,0.18045196533203126,-0.41680450439453126,-2.717160096040865,-0.8436892926648465
24960,852.86,0.1697174072265625,-0.403826904296875,-2.3495517001439965,-0.7827072087847642
24961,852.89,0.1697174072265625,-0.403826904296875,-2.539302604666697,-0.9391525450670458
24962,852.92,0.1697174072265625,-0.403826904296875,-2.540594073512581,-0.9396953141141428
24963,852.97,0.1697174072265625,-0.403826904296875,-2.5426120603784117,-0.9405434188219812
24964,853.0,0.18045196533203126,-0.41680450439453126,-2.7356503079059102,-1.0997079819651514
24965,853.03,0.1660064697265625,-0.40269775390625,-2.3464207940917796,-0.7374511945174325
24966,853.07,0.18045196533203126,-0.41680450439453126,-2.748245084805245,-1.1481365256742904
24967,853.1,0.16182861328125,-0.424005126953125,-2.648365129743758,-0.6941655130175639
24968,853.13,0.1877838134765625,-0.40343017578125,-2.2402546003614328,-1.3374161112114422
24969,853.16,0.17938995361328125,-0.4154693603515625,-2.7228181808273226,-0.8282047099579048
24970,853.19,0.1877838134765625,-0.40343017578125,-2.382304198432356,-1.067115230134826
24971,853.23,0.18045196533203126,-0.41680450439453126,-2.744563521257407,-0.8445907649647113
24972,853.26,0.1697174072265625,-0.403826904296875,-2.371821730318473,-0.7945810661239899
24973,853.29,0.1877838134765625,-0.40343017578125,-2.5500272499056873,-1.2049313935185186
24974,853.32,0.17938995361328125,-0.4154693603515625,-2.724255001301291,-0.8347000475168329
24975,853.37,0.1697174072265625,-0.403826904296875,-2.447438304033864,-0.8549419615628707
24976,853.4,0.15562591552734376,-0.43774261474609377,-3.0460633966831128,-0.7463084289803418
24977,853.44,0.17938995361328125,-0.4154693603515625,-2.251218098260391,-1.2854695655250399
24978,853.47,0.17089385986328126,-0.409722900390625,-2.4966467885501653,-0.8489547115783846
24979,853.5,0.17938995361328125,-0.4154693603515625,-2.6667677564659993,-1.0993471522308487
24980,853.53,0.17538604736328126,-0.38535919189453127,-2.137282692950981,-0.8954337576296874
