,time,x,y,MV_x,MV_y
766,35.52,1.8661758422851562,2.705561065673828,0.8045659776112992,-0.5518144045541963
767,35.57,1.8461181640625,2.683918762207031,0.6546916513608946,-0.40808867105577945
768,35.6,1.8662704467773437,2.703072357177734,1.0826680851934738,-0.839933780638819
769,35.63,1.8661758422851562,2.705561065673828,0.8596976897157516,-0.5710156879095188
770,35.67,1.867694091796875,2.70740966796875,0.8526613791540039,-0.5912438732594423
771,35.7,1.8661758422851562,2.705561065673828,0.8058535670415445,-0.5528007065998336
772,35.73,1.8661758422851562,2.705561065673828,0.8300556416933613,-0.5725355106316419
773,35.76,1.8661758422851562,2.705561065673828,0.8278930268641124,-0.5710438349856121
774,35.79,1.8661758422851562,2.705561065673828,0.8295140526548129,-0.572161946570195
775,35.83,1.8473297119140626,2.6841361999511717,0.5452692841872553,-0.3223345761457471
776,35.86,1.8661758422851562,2.705561065673828,1.082256729221866,-0.7943812219103634
777,35.89,1.8661758422851562,2.705561065673828,0.8278919947744725,-0.5710431230960238
778,35.92,1.8661758422851562,2.705561065673828,0.8289746568067493,-0.5717898952741234
779,35.97,1.8661758422851562,2.705561065673828,0.8376265352469999,-0.5777575767064262
780,36.01,1.8473297119140626,2.6841361999511717,0.6236128682086219,-0.39011902954396466
781,36.03,1.8661758422851562,2.705561065673828,1.1969256912442023,-0.8963780020530565
782,36.07,1.8661758422851562,2.705561065673828,0.8300558997157713,-0.5725356886040389
783,36.1,1.8475128173828126,2.685066986083984,0.5746667861540479,-0.34008411920564763
784,36.13,1.8661758422851562,2.705561065673828,1.0930224754635631,-0.8123657973728364
785,36.16,1.8498764038085938,2.6845932006835938,0.5417491281159676,-0.34860897266736784
786,36.19,1.8661758422851562,2.705561065673828,1.091231373493768,-0.7756561253501109
787,36.23,1.8661758422851562,2.705561065673828,0.8289742697731344,-0.5717896283155277
788,36.26,1.8661758422851562,2.705561065673828,0.8305963276534748,-0.572908451789699
789,36.29,1.8661758422851562,2.705561065673828,0.8275432774873842,-0.5708025934013857
790,36.32,1.8661758422851562,2.705561065673828,0.8282414861287907,-0.5712841867078532
791,36.37,1.8661758422851562,2.705561065673828,0.8376266642582049,-0.5777576656926248
792,36.4,1.867694091796875,2.70740966796875,0.8523832471375465,-0.5908729290242465
793,36.44,1.8661758422851562,2.705561065673828,0.8058502518143994,-0.5527981704892717
794,36.47,1.8661758422851562,2.705561065673828,0.8289840746247136,-0.5717963912666163
795,36.5,1.8661758422851562,2.705561065673828,0.8284237789614416,-0.571409924206382
796,36.53,1.8661758422851562,2.705561065673828,0.8289736247171094,-0.5717891833845351
797,36.56,1.8661758422851562,2.705561065673828,0.8295148267220429,-0.5721624804873863
798,36.59,1.867694091796875,2.70740966796875,0.8528658806226359,-0.5914829005813632
799,36.63,1.8661758422851562,2.705561065673828,0.8058556765696441,-0.5528023203554034
800,36.66,1.8661758422851562,2.705561065673828,0.8289736247171094,-0.5714158862816838
801,36.69,1.8661758422851562,2.705561065673828,0.8278916077408575,-0.5714161532402795
802,36.74,1.8473297119140626,2.6841361999511717,0.660576240161745,-0.42181177019919086
803,36.77,1.8661758422851562,2.705561065673828,1.096945494483275,-0.8075075016983341
804,36.81,1.8661758422851562,2.705561065673828,0.8338412174813856,-0.5751466326552326
805,36.83,1.867694091796875,2.70740966796875,0.8560361728787582,-0.5945843500091836
806,36.87,1.867694091796875,2.70740966796875,0.8289981994469416,-0.5718805903426255
807,36.9,1.8661758422851562,2.705561065673828,0.804567228301059,-0.5518153638598778
808,36.93,1.8661758422851562,2.705561065673828,0.8295196001366275,-0.572165772976732
809,36.96,1.8661758422851562,2.705561065673828,0.8295097952850482,-0.5721590100256434
810,36.99,1.8661758422851562,2.705561065673828,0.828432422712176,-0.5714158862816838
811,37.03,1.8661758422851562,2.705561065673828,0.8300553836709513,-0.5725353326592448
812,37.06,1.8661758422851562,2.705561065673828,0.828433196779406,-0.5714164201988751
813,37.09,1.8661758422851562,2.705561065673828,0.8305965856758848,-0.572908629762096
814,37.14,1.8661758422851562,2.705561065673828,0.835463791406546,-0.5762658120741979
815,37.17,1.8661758422851562,2.705561065673828,0.8289734957059044,-0.5717890943983365
816,37.2,1.8661758422851562,2.705561065673828,0.8295149557332478,-0.5721625694735848
817,37.23,1.8661758422851562,2.705561065673828,0.8289743987843393,-0.5717897173017262
818,37.27,1.8661758422851562,2.705561065673828,0.8289734957059044,-0.5717890943983365
819,37.3,1.8473297119140626,2.6841361999511717,0.5544497544369844,-0.330307377128522
820,37.33,1.8661758422851562,2.705561065673828,1.0755947332161044,-0.788418433348433
821,37.36,1.8661758422851562,2.705561065673828,0.8268112679102705,-0.5702976857109023
822,37.4,1.8661758422851562,2.705561065673828,0.8300609311527659,-0.5725391590657818
823,37.43,1.8661758422851562,2.705561065673828,0.8284273912751814,-0.571412415819941
824,37.46,1.8661758422851562,2.705561065673828,0.8322186435562252,-0.5740274532362672
825,37.49,1.85142822265625,2.6819999694824217,0.45589565342758964,-0.3380611574283395
826,37.54,1.867694091796875,2.70740966796875,1.054044718661598,-0.7163731321660781
827,37.57,1.8661758422851562,2.705561065673828,0.8070961798987588,-0.5537500525996307
828,37.6,1.8473297119140626,2.6841361999511717,0.5631023331651542,-0.33781587355617826
829,37.63,1.8661758422851562,2.705561065673828,1.1050534026803172,-0.8147422678489847
830,37.66,1.8661758422851562,2.705561065673828,0.8284380992051955,-0.5714198016744193
831,37.7,1.8661758422851562,2.705561065673828,0.8289697543809598,-0.571786513798579
832,37.74,1.8661758422851562,2.705561065673828,0.8322178694889952,-0.574026919319076
833,37.76,1.8661758422851562,2.705561065673828,0.827351953870384,-0.5706706268689594
834,37.8,1.8661758422851562,2.705561065673828,0.8289743987843393,-0.5717897173017262
835,37.83,1.8661758422851562,2.705561065673828,0.8300566737830013,-0.5725362225212302
836,37.86,1.8473297119140626,2.6841361999511717,0.5354813336024863,-0.3138277307138768
837,37.89,1.8474075317382812,2.690606689453125,0.907392223221466,-0.5666743319592119
838,37.94,1.8661758422851562,2.705561065673828,0.9644288956075117,-0.7372047070579226
839,37.97,1.8661758422851562,2.705561065673828,0.8284374541491706,-0.5714193567434267
840,38.0,1.8661758422851562,2.705561065673828,0.8289737537283144,-0.5717892723707336
841,38.03,1.8661758422851562,2.705561065673828,0.8295113434195082,-0.5721600778600259
842,38.07,1.8473297119140626,2.6841361999511717,0.5544497544369844,-0.330307377128522
843,38.1,1.8661758422851562,2.705561065673828,1.0756024379158757,-0.7884253331816194
844,38.13,1.8475128173828126,2.685066986083984,0.5575624682039553,-0.32474684118901237
845,38.16,1.8661758422851562,2.705561065673828,1.0930243825522872,-0.8123675625701113
846,38.19,1.8661758422851562,2.705561065673828,0.828432938756996,-0.571416242226478
847,38.23,1.8661758422851562,2.705561065673828,0.8289742697731344,-0.5717896283155277
848,38.26,1.8661758422851562,2.705561065673828,0.8289737537283144,-0.5717892723707336
849,38.29,1.8661758422851562,2.705561065673828,0.8289750438403644,-0.571790162232719
850,38.34,1.8661758422851562,2.705561065673828,0.8381667051622934,-0.5781301619196892
851,38.37,1.8473297119140626,2.6841361999511717,0.5452647710925849,-0.32233065524923576
852,38.4,1.8661758422851562,2.705561065673828,1.089356787820805,-0.800729371561284
853,38.43,1.8661758422851562,2.705561065673828,0.8289741407619293,-0.5717895393293292
854,38.47,1.8661758422851562,2.705561065673828,0.8289738827395194,-0.5717893613569321
855,38.5,1.8661758422851562,2.705561065673828,0.8284330677682009,-0.5714163312126765
856,38.53,1.8473297119140626,2.6841361999511717,0.5544433776246364,-0.33030184133172874
857,38.56,1.8661758422851562,2.705561065673828,1.0893497906203247,-0.800723118568488
858,38.59,1.8475128173828126,2.685066986083984,0.5746687110924484,-0.34008584366094974
