,time,x,y
998,5.28,100.0,100.0
999,5.3,100.0,100.0
1000,5.32,100.0,100.0
1001,5.33,100.0,100.0
1002,5.35,100.0,100.0
1003,5.35,100.0,100.0
1004,5.35,100.0,100.0
1005,5.35,100.0,100.0
1006,5.35,100.0,100.0
1007,5.36,100.0,100.0
1008,5.38,100.0,100.0
1009,5.39,100.0,100.0
1010,5.41,100.0,100.0
1011,5.42,100.0,100.0
1012,5.44,100.0,100.0
1013,5.45,100.0,100.0
1014,5.47,100.0,100.0
1015,5.47,100.0,100.0
1016,5.47,100.0,100.0
1017,5.48,100.0,100.0
1018,5.48,100.0,100.0
1019,5.48,100.0,100.0
1020,5.48,100.0,100.0
1021,5.48,100.0,100.0
1022,5.5,100.0,100.0
1023,5.5,100.0,100.0
1024,5.5,100.0,100.0
1025,5.52,100.0,100.0
1026,5.53,100.0,100.0
1027,5.55,100.0,100.0
1028,5.55,100.0,100.0
1029,5.55,100.0,100.0
1030,5.55,100.0,100.0
1031,5.56,100.0,100.0
1032,5.58,100.0,100.0
1033,5.58,100.0,100.0
1034,5.58,100.0,100.0
1035,5.58,100.0,100.0
1036,5.59,100.0,100.0
1037,5.61,100.0,100.0
1038,5.62,100.0,100.0
1039,5.64,100.0,100.0
1040,5.65,100.0,100.0
1041,5.67,100.0,100.0
1042,5.69,100.0,100.0
1043,5.69,100.0,100.0
1044,5.69,100.0,100.0
1045,5.7,100.0,100.0
1046,5.72,100.0,100.0
1047,5.73,100.0,100.0
1048,5.75,100.0,100.0
1049,5.76,100.0,100.0
1050,5.78,100.0,100.0
1051,5.8,100.0,100.0
1052,5.81,100.0,100.0
1053,5.83,100.0,100.0
1054,5.84,100.0,100.0
1055,5.84,100.0,100.0
1056,5.85,100.0,100.0
1057,5.85,100.0,100.0
1058,5.86,100.0,100.0
1059,5.87,100.0,100.0
1060,5.89,100.0,100.0
1061,5.9,100.0,100.0
1062,5.92,100.0,100.0
1063,5.92,100.0,100.0
1064,5.94,100.0,100.0
1065,5.95,100.0,100.0
1066,5.95,100.0,100.0
1067,5.97,100.0,100.0
1068,5.98,100.0,100.0
1069,5.98,100.0,100.0
1070,6.0,100.0,100.0
1071,6.01,100.0,100.0
1072,6.02,100.0,100.0
1073,6.02,100.0,100.0
1074,6.03,100.0,100.0
1075,6.04,100.0,100.0
1076,6.06,100.0,100.0
1077,6.06,100.0,100.0
1078,6.06,100.0,100.0
1079,6.07,100.0,100.0
1080,6.08,100.0,100.0
1081,6.09,100.0,100.0
1082,6.09,100.0,100.0
1083,6.1,100.0,100.0
1084,6.1,100.0,100.0
1085,6.11,100.0,100.0
1086,6.12,100.0,100.0
1087,6.12,100.0,100.0
1088,6.13,100.0,100.0
1089,6.13,100.0,100.0
1090,6.14,100.0,100.0
1091,6.15,100.0,100.0
1092,6.16,100.0,100.0
1093,6.16,100.0,100.0
1094,6.16,100.0,100.0
1095,6.17,100.0,100.0
1096,6.19,100.0,100.0
1097,6.19,100.0,100.0
1098,6.19,100.0,100.0
1099,6.19,100.0,100.0
1100,6.19,100.0,100.0
1101,6.2,100.0,100.0
1102,6.22,100.0,100.0
1103,6.22,100.0,100.0
1104,6.22,100.0,100.0
1105,6.22,100.0,100.0
1106,6.23,100.0,100.0
1107,6.23,100.0,100.0
1108,6.25,100.0,100.0
1109,6.26,100.0,100.0
1110,6.28,100.0,100.0
1111,6.3,100.0,100.0
1112,6.31,100.0,100.0
1113,6.33,100.0,100.0
1114,6.34,100.0,100.0
1115,6.36,100.0,100.0
1116,6.37,100.0,100.0
1117,6.39,100.0,100.0
1118,6.4,100.0,100.0
1119,6.42,100.0,100.0
1120,6.44,100.0,100.0
1121,6.45,100.0,100.0
1122,6.47,100.0,100.0
1123,6.48,100.0,100.0
1124,6.5,100.0,100.0
1125,6.51,100.0,100.0
1126,6.53,100.0,100.0
1127,6.55,100.0,100.0
1128,6.56,100.0,100.0
1129,6.58,100.0,100.0
1130,6.59,100.0,100.0
1131,6.61,100.0,100.0
1132,6.62,100.0,100.0
1133,6.63,100.0,100.0
1134,6.64,100.0,100.0
1135,6.66,100.0,100.0
1136,6.67,100.0,100.0
1137,6.69,100.0,100.0
1138,6.69,100.0,100.0
1139,6.7,100.0,100.0
1140,6.72,100.0,100.0
1141,6.72,100.0,100.0
1142,6.72,100.0,100.0
1143,6.73,100.0,100.0
1144,6.75,100.0,100.0
1145,6.75,100.0,100.0
1146,6.75,100.0,100.0
1147,6.75,100.0,100.0
1148,6.76,100.0,100.0
1149,6.78,100.0,100.0
1150,6.78,100.0,100.0
1151,6.78,100.0,100.0
1152,6.78,100.0,100.0
1153,6.79,100.0,100.0
1154,6.79,100.0,100.0
1155,6.81,100.0,100.0
1156,6.82,100.0,100.0
1157,6.84,100.0,100.0
1158,6.86,100.0,100.0
1159,6.87,100.0,100.0
1160,6.89,100.0,100.0
1161,6.9,100.0,100.0
1162,6.92,100.0,100.0
1163,6.93,100.0,100.0
1164,6.95,100.0,100.0
1165,6.96,100.0,100.0
1166,6.98,100.0,100.0
1167,6.99,100.0,100.0
1168,7.01,100.0,100.0
1169,7.03,100.0,100.0
1170,7.04,100.0,100.0
1171,7.06,100.0,100.0
1172,7.07,100.0,100.0
1173,7.09,100.0,100.0
1174,7.1,100.0,100.0
1175,7.12,100.0,100.0
1176,7.14,100.0,100.0
1177,7.15,100.0,100.0
1178,7.15,100.0,100.0
1179,7.17,100.0,100.0
1180,7.18,100.0,100.0
1181,7.18,100.0,100.0
1182,7.2,100.0,100.0
1183,7.21,100.0,100.0
1184,7.23,100.0,100.0
1185,7.23,100.0,100.0
1186,7.23,100.0,100.0
1187,7.25,100.0,100.0
1188,7.26,100.0,100.0
1189,7.26,100.0,100.0
1190,7.26,100.0,100.0
1191,7.28,100.0,100.0
1192,7.29,100.0,100.0
1193,7.29,100.0,100.0
1194,7.29,100.0,100.0
1195,7.3,100.0,100.0
1196,7.3,100.0,100.0
1197,7.31,100.0,100.0
1198,7.32,100.0,100.0
1199,7.34,100.0,100.0
1200,7.35,100.0,100.0
1201,7.37,100.0,100.0
1202,7.38,100.0,100.0
1203,7.4,100.0,100.0
1204,7.41,100.0,100.0
1205,7.43,100.0,100.0
1206,7.45,100.0,100.0
1207,7.46,100.0,100.0
1208,7.48,100.0,100.0
1209,7.49,100.0,100.0
1210,7.51,100.0,100.0
1211,7.52,100.0,100.0
1212,7.54,100.0,100.0
1213,7.55,100.0,100.0
1214,7.57,100.0,100.0
1215,7.59,100.0,100.0
1216,7.6,100.0,100.0
1217,7.62,100.0,100.0
1218,7.63,100.0,100.0
1219,7.63,100.0,100.0
1220,7.65,100.0,100.0
1221,7.66,100.0,100.0
1222,7.66,100.0,100.0
1223,7.67,100.0,100.0
1224,7.67,100.0,100.0
1225,7.67,100.0,100.0
1226,7.67,100.0,100.0
1227,7.67,100.0,100.0
1228,7.68,100.0,100.0
1229,7.68,100.0,100.0
1230,7.68,100.0,100.0
1231,7.68,100.0,100.0
1232,7.68,100.0,100.0
1233,7.69,100.0,100.0
1234,7.69,100.0,100.0
1235,7.69,100.0,100.0
1236,7.69,100.0,100.0
1237,7.69,100.0,100.0
1238,7.7,100.0,100.0
1239,7.7,100.0,100.0
1240,7.7,100.0,100.0
1241,7.7,100.0,100.0
1242,7.7,100.0,100.0
1243,7.71,100.0,100.0
1244,7.71,100.0,100.0
1245,7.71,100.0,100.0
1246,7.71,100.0,100.0
1247,7.71,100.0,100.0
1248,7.72,100.0,100.0
1249,7.72,100.0,100.0
1250,7.72,100.0,100.0
1251,7.72,100.0,100.0
1252,7.72,100.0,100.0
1253,7.73,100.0,100.0
1254,7.73,100.0,100.0
1255,7.73,100.0,100.0
1256,7.73,100.0,100.0
1257,7.73,100.0,100.0
1258,7.74,100.0,100.0
1259,7.74,100.0,100.0
1260,7.74,100.0,100.0
1261,7.74,100.0,100.0
1262,7.74,100.0,100.0
1263,7.75,100.0,100.0
1264,7.75,100.0,100.0
1265,7.75,100.0,100.0
1266,7.75,100.0,100.0
1267,7.75,100.0,100.0
1268,7.76,100.0,100.0
1269,7.76,100.0,100.0
1270,7.76,100.0,100.0
1271,7.76,100.0,100.0
1272,7.76,100.0,100.0
1273,7.77,100.0,100.0
1274,7.77,100.0,100.0
1275,7.77,100.0,100.0
1276,7.77,100.0,100.0
1277,7.77,100.0,100.0
1278,7.78,100.0,100.0
1279,7.78,100.0,100.0
1280,7.78,100.0,100.0
1281,7.78,100.0,100.0
1282,7.78,100.0,100.0
1283,7.79,100.0,100.0
1284,7.79,100.0,100.0
1285,7.79,100.0,100.0
1286,7.79,100.0,100.0
1287,7.79,100.0,100.0
1288,7.8,100.0,100.0
1289,7.8,100.0,100.0
1290,7.8,100.0,100.0
1291,7.8,100.0,100.0
1292,7.8,100.0,100.0
1293,7.81,100.0,100.0
1294,7.81,100.0,100.0
1295,7.81,100.0,100.0
1296,7.81,100.0,100.0
1297,7.81,100.0,100.0
1298,7.82,100.0,100.0
1299,7.82,100.0,100.0
1300,7.82,100.0,100.0
1301,7.82,100.0,100.0
1302,7.82,100.0,100.0
1303,7.83,100.0,100.0
1304,7.83,100.0,100.0
1305,7.83,100.0,100.0
1306,7.83,100.0,100.0
1307,7.83,100.0,100.0
1308,7.84,100.0,100.0
1309,7.84,100.0,100.0
1310,7.84,100.0,100.0
1311,7.84,100.0,100.0
1312,7.84,100.0,100.0
1313,7.85,100.0,100.0
1314,7.85,100.0,100.0
1315,7.85,100.0,100.0
1316,7.85,100.0,100.0
1317,7.85,100.0,100.0
1318,7.86,100.0,100.0
1319,7.86,100.0,100.0
1320,7.86,100.0,100.0
1321,7.86,100.0,100.0
1322,7.86,100.0,100.0
1323,7.87,100.0,100.0
1324,7.87,100.0,100.0
1325,7.87,100.0,100.0
1326,7.87,100.0,100.0
1327,7.87,100.0,100.0
1328,7.88,100.0,100.0
1329,7.88,100.0,100.0
1330,7.88,100.0,100.0
1331,7.88,100.0,100.0
1332,7.88,100.0,100.0
1333,7.89,100.0,100.0
1334,7.89,100.0,100.0
1335,7.89,100.0,100.0
1336,7.89,100.0,100.0
1337,7.89,100.0,100.0
1338,7.9,100.0,100.0
1339,7.9,100.0,100.0
1340,7.9,100.0,100.0
1341,7.9,100.0,100.0
1342,7.9,100.0,100.0
1343,7.91,100.0,100.0
1344,7.91,100.0,100.0
1345,7.91,100.0,100.0
1346,7.91,100.0,100.0
1347,7.91,100.0,100.0
1348,7.92,100.0,100.0
1349,7.92,100.0,100.0
1350,7.92,100.0,100.0
1351,7.92,100.0,100.0
1352,7.92,100.0,100.0
1353,7.93,100.0,100.0
1354,7.93,100.0,100.0
1355,7.93,100.0,100.0
1356,7.93,100.0,100.0
1357,7.93,100.0,100.0
1358,7.94,100.0,100.0
1359,7.94,100.0,100.0
1360,7.94,100.0,100.0
1361,7.94,100.0,100.0
1362,7.94,100.0,100.0
1363,7.95,100.0,100.0
1364,7.95,100.0,100.0
1365,7.95,100.0,100.0
1366,7.95,100.0,100.0
1367,7.95,100.0,100.0
1368,7.96,100.0,100.0
1369,7.96,100.0,100.0
1370,7.96,100.0,100.0
1371,7.96,100.0,100.0
1372,7.96,100.0,100.0
1373,7.97,100.0,100.0
1374,7.97,100.0,100.0
1375,7.97,100.0,100.0
1376,7.97,100.0,100.0
1377,7.97,100.0,100.0
1378,7.98,100.0,100.0
1379,7.98,100.0,100.0
1380,7.98,100.0,100.0
1381,7.98,100.0,100.0
1382,7.98,100.0,100.0
1383,7.99,100.0,100.0
1384,7.99,100.0,100.0
1385,7.99,100.0,100.0
1386,7.99,100.0,100.0
1387,7.99,100.0,100.0
1388,8.0,100.0,100.0
1389,8.0,100.0,100.0
1390,8.0,100.0,100.0
1391,8.0,100.0,100.0
1392,8.0,100.0,100.0
1393,8.01,100.0,100.0
1394,8.01,100.0,100.0
1395,8.01,100.0,100.0
1396,8.01,100.0,100.0
1397,8.01,100.0,100.0
1398,8.02,100.0,100.0
1399,8.02,100.0,100.0
1400,8.02,100.0,100.0
1401,8.02,100.0,100.0
1402,8.02,100.0,100.0
1403,8.03,100.0,100.0
1404,8.03,100.0,100.0
1405,8.03,100.0,100.0
1406,8.03,100.0,100.0
1407,8.03,100.0,100.0
1408,8.04,100.0,100.0
1409,8.04,100.0,100.0
1410,8.04,100.0,100.0
1411,8.04,100.0,100.0
1412,8.04,100.0,100.0
1413,8.05,100.0,100.0
1414,8.05,100.0,100.0
1415,8.05,100.0,100.0
1416,8.05,100.0,100.0
1417,8.05,100.0,100.0
1418,8.06,100.0,100.0
1419,8.06,100.0,100.0
1420,8.06,100.0,100.0
1421,8.06,100.0,100.0
1422,8.06,100.0,100.0
1423,8.07,100.0,100.0
1424,8.07,100.0,100.0
1425,8.07,100.0,100.0
1426,8.07,100.0,100.0
1427,8.07,100.0,100.0
1428,8.08,100.0,100.0
1429,8.08,100.0,100.0
1430,8.08,100.0,100.0
1431,8.08,100.0,100.0
1432,8.08,100.0,100.0
1433,8.09,100.0,100.0
1434,8.09,100.0,100.0
1435,8.09,100.0,100.0
1436,8.09,100.0,100.0
1437,8.09,100.0,100.0
1438,8.1,100.0,100.0
1439,8.1,100.0,100.0
1440,8.1,100.0,100.0
1441,8.1,100.0,100.0
1442,8.1,100.0,100.0
1443,8.11,100.0,100.0
1444,8.11,100.0,100.0
1445,8.11,100.0,100.0
1446,8.11,100.0,100.0
1447,8.11,100.0,100.0
1448,8.12,100.0,100.0
1449,8.12,100.0,100.0
1450,8.12,100.0,100.0
1451,8.12,100.0,100.0
1452,8.12,100.0,100.0
1453,8.13,100.0,100.0
1454,8.13,100.0,100.0
1455,8.13,100.0,100.0
1456,8.13,100.0,100.0
1457,8.13,100.0,100.0
1458,8.14,100.0,100.0
1459,8.14,100.0,100.0
1460,8.14,100.0,100.0
1461,8.14,100.0,100.0
1462,8.14,100.0,100.0
1463,8.15,100.0,100.0
1464,8.15,100.0,100.0
1465,8.15,100.0,100.0
1466,8.15,100.0,100.0
1467,8.15,100.0,100.0
1468,8.16,100.0,100.0
1469,8.16,100.0,100.0
1470,8.16,100.0,100.0
1471,8.16,100.0,100.0
1472,8.16,100.0,100.0
1473,8.17,100.0,100.0
1474,8.17,100.0,100.0
1475,8.17,100.0,100.0
1476,8.17,100.0,100.0
1477,8.17,100.0,100.0
1478,8.18,100.0,100.0
1479,8.18,100.0,100.0
1480,8.18,100.0,100.0
1481,8.18,100.0,100.0
1482,8.18,100.0,100.0
1483,8.19,100.0,100.0
1484,8.19,100.0,100.0
1485,8.19,100.0,100.0
1486,8.19,100.0,100.0
1487,8.19,100.0,100.0
1488,8.2,100.0,100.0
1489,8.2,100.0,100.0
1490,8.2,100.0,100.0
1491,8.2,100.0,100.0
1492,8.2,100.0,100.0
1493,8.21,100.0,100.0
1494,8.21,100.0,100.0
1495,8.21,100.0,100.0
1496,8.21,100.0,100.0
1497,8.21,100.0,100.0
1498,8.22,100.0,100.0
1499,8.22,100.0,100.0
1500,8.22,100.0,100.0
1501,8.22,100.0,100.0
1502,8.22,100.0,100.0
1503,8.23,100.0,100.0
1504,8.23,100.0,100.0
1505,8.23,100.0,100.0
1506,8.23,100.0,100.0
1507,8.23,100.0,100.0
1508,8.24,100.0,100.0
1509,8.24,100.0,100.0
1510,8.24,100.0,100.0
1511,8.24,100.0,100.0
1512,8.24,100.0,100.0
1513,8.25,100.0,100.0
1514,8.25,100.0,100.0
1515,8.25,100.0,100.0
1516,8.25,100.0,100.0
1517,8.25,100.0,100.0
1518,8.26,100.0,100.0
1519,8.26,100.0,100.0
1520,8.26,100.0,100.0
1521,8.27,100.0,100.0
1522,8.27,100.0,100.0
1523,8.27,100.0,100.0
1524,8.27,100.0,100.0
1525,8.27,100.0,100.0
1526,8.28,100.0,100.0
1527,8.28,100.0,100.0
1528,8.28,100.0,100.0
1529,8.28,100.0,100.0
1530,8.28,100.0,100.0
1531,8.29,100.0,100.0
1532,8.29,100.0,100.0
1533,8.29,100.0,100.0
1534,8.29,100.0,100.0
1535,8.29,100.0,100.0
1536,8.3,100.0,100.0
1537,8.3,100.0,100.0
1538,8.3,100.0,100.0
1539,8.3,100.0,100.0
1540,8.3,100.0,100.0
1541,8.31,100.0,100.0
1542,8.31,100.0,100.0
1543,8.31,100.0,100.0
1544,8.31,100.0,100.0
1545,8.31,100.0,100.0
1546,8.32,100.0,100.0
1547,8.32,100.0,100.0
1548,8.32,100.0,100.0
1549,8.32,100.0,100.0
1550,8.32,100.0,100.0
1551,8.33,100.0,100.0
1552,8.33,100.0,100.0
1553,8.33,100.0,100.0
1554,8.33,100.0,100.0
1555,8.33,100.0,100.0
1556,8.34,100.0,100.0
1557,8.34,100.0,100.0
1558,8.34,100.0,100.0
1559,8.34,100.0,100.0
1560,8.34,100.0,100.0
1561,8.35,100.0,100.0
1562,8.35,100.0,100.0
1563,8.35,100.0,100.0
1564,8.35,100.0,100.0
1565,8.35,100.0,100.0
1566,8.36,100.0,100.0
1567,8.36,100.0,100.0
1568,8.36,100.0,100.0
1569,8.36,100.0,100.0
1570,8.36,100.0,100.0
1571,8.37,100.0,100.0
1572,8.37,100.0,100.0
1573,8.37,100.0,100.0
1574,8.37,100.0,100.0
1575,8.37,100.0,100.0
1576,8.38,100.0,100.0
1577,8.38,100.0,100.0
1578,8.38,100.0,100.0
1579,8.38,100.0,100.0
1580,8.38,100.0,100.0
1581,8.39,100.0,100.0
1582,8.39,100.0,100.0
1583,8.39,100.0,100.0
1584,8.39,100.0,100.0
1585,8.39,100.0,100.0
1586,8.4,100.0,100.0
1587,8.4,100.0,100.0
1588,8.4,100.0,100.0
1589,8.4,100.0,100.0
1590,8.4,100.0,100.0
1591,8.41,100.0,100.0
1592,8.41,100.0,100.0
1593,8.41,100.0,100.0
1594,8.41,100.0,100.0
1595,8.41,100.0,100.0
1596,8.42,100.0,100.0
1597,8.42,100.0,100.0
1598,8.42,100.0,100.0
1599,8.42,100.0,100.0
1600,8.42,100.0,100.0
1601,8.43,100.0,100.0
1602,8.43,100.0,100.0
1603,8.43,100.0,100.0
1604,8.43,100.0,100.0
1605,8.43,100.0,100.0
1606,8.43,100.0,100.0
1607,8.44,100.0,100.0
1608,8.44,100.0,100.0
1609,8.44,100.0,100.0
1610,8.44,100.0,100.0
1611,8.44,100.0,100.0
1612,8.45,100.0,100.0
1613,8.45,100.0,100.0
1614,8.45,100.0,100.0
1615,8.45,100.0,100.0
1616,8.45,100.0,100.0
1617,8.46,100.0,100.0
1618,8.46,100.0,100.0
1619,8.46,100.0,100.0
1620,8.46,100.0,100.0
1621,8.46,100.0,100.0
1622,8.47,100.0,100.0
1623,8.47,100.0,100.0
1624,8.47,100.0,100.0
1625,8.47,100.0,100.0
1626,8.47,100.0,100.0
1627,8.48,100.0,100.0
1628,8.48,100.0,100.0
1629,8.48,100.0,100.0
1630,8.48,100.0,100.0
1631,8.48,100.0,100.0
1632,8.49,100.0,100.0
1633,8.49,100.0,100.0
1634,8.49,100.0,100.0
1635,8.49,100.0,100.0
1636,8.49,100.0,100.0
1637,8.5,100.0,100.0
1638,8.5,100.0,100.0
1639,8.5,100.0,100.0
1640,8.5,100.0,100.0
1641,8.5,100.0,100.0
1642,8.51,100.0,100.0
1643,8.51,100.0,100.0
1644,8.51,100.0,100.0
1645,8.51,100.0,100.0
1646,8.51,100.0,100.0
1647,8.52,100.0,100.0
1648,8.52,100.0,100.0
1649,8.52,100.0,100.0
1650,8.52,100.0,100.0
1651,8.52,100.0,100.0
1652,8.53,100.0,100.0
1653,8.53,100.0,100.0
1654,8.53,100.0,100.0
1655,8.53,100.0,100.0
1656,8.53,100.0,100.0
1657,8.54,100.0,100.0
1658,8.54,100.0,100.0
1659,8.54,100.0,100.0
1660,8.54,100.0,100.0
1661,8.54,100.0,100.0
1662,8.55,100.0,100.0
1663,8.55,100.0,100.0
1664,8.55,100.0,100.0
1665,8.55,100.0,100.0
1666,8.55,100.0,100.0
1667,8.56,100.0,100.0
1668,8.56,100.0,100.0
1669,8.56,100.0,100.0
1670,8.56,100.0,100.0
1671,8.56,100.0,100.0
1672,8.57,100.0,100.0
1673,8.57,100.0,100.0
1674,8.57,100.0,100.0
1675,8.57,100.0,100.0
1676,8.57,100.0,100.0
1677,8.58,100.0,100.0
1678,8.58,100.0,100.0
1679,8.58,100.0,100.0
1680,8.58,100.0,100.0
1681,8.58,100.0,100.0
1682,8.59,100.0,100.0
1683,8.59,100.0,100.0
1684,8.59,100.0,100.0
1685,8.59,100.0,100.0
1686,8.59,100.0,100.0
1687,8.6,100.0,100.0
1688,8.6,100.0,100.0
1689,8.6,100.0,100.0
1690,8.6,100.0,100.0
1691,8.6,100.0,100.0
1692,8.61,100.0,100.0
1693,8.61,100.0,100.0
1694,8.61,100.0,100.0
1695,8.61,100.0,100.0
1696,8.61,100.0,100.0
1697,8.62,100.0,100.0
1698,8.62,100.0,100.0
1699,8.62,100.0,100.0
1700,8.62,100.0,100.0
1701,8.62,100.0,100.0
1702,8.63,100.0,100.0
1703,8.63,100.0,100.0
1704,8.63,100.0,100.0
1705,8.63,100.0,100.0
1706,8.63,100.0,100.0
1707,8.64,100.0,100.0
1708,8.64,100.0,100.0
1709,8.64,100.0,100.0
1710,8.64,100.0,100.0
1711,8.64,100.0,100.0
1712,8.65,100.0,100.0
1713,8.65,100.0,100.0
1714,8.65,100.0,100.0
1715,8.65,100.0,100.0
1716,8.65,100.0,100.0
1717,8.66,100.0,100.0
1718,8.66,100.0,100.0
1719,8.66,100.0,100.0
1720,8.66,100.0,100.0
1721,8.66,100.0,100.0
1722,8.67,100.0,100.0
1723,8.67,100.0,100.0
1724,8.67,100.0,100.0
1725,8.67,100.0,100.0
1726,8.67,100.0,100.0
1727,8.68,100.0,100.0
1728,8.68,100.0,100.0
1729,8.68,100.0,100.0
1730,8.68,100.0,100.0
1731,8.68,100.0,100.0
1732,8.69,100.0,100.0
1733,8.69,100.0,100.0
1734,8.69,100.0,100.0
1735,8.69,100.0,100.0
1736,8.69,100.0,100.0
1737,8.7,100.0,100.0
1738,8.7,100.0,100.0
1739,8.7,100.0,100.0
1740,8.7,100.0,100.0
1741,8.7,100.0,100.0
1742,8.71,100.0,100.0
1743,8.71,100.0,100.0
1744,8.71,100.0,100.0
1745,8.71,100.0,100.0
1746,8.71,100.0,100.0
1747,8.72,100.0,100.0
1748,8.72,100.0,100.0
1749,8.72,100.0,100.0
1750,8.72,100.0,100.0
1751,8.72,100.0,100.0
1752,8.73,100.0,100.0
1753,8.73,100.0,100.0
1754,8.73,100.0,100.0
1755,8.73,100.0,100.0
1756,8.73,100.0,100.0
1757,8.74,100.0,100.0
1758,8.74,100.0,100.0
1759,8.74,100.0,100.0
1760,8.74,100.0,100.0
1761,8.74,100.0,100.0
1762,8.75,100.0,100.0
1763,8.75,100.0,100.0
1764,8.75,100.0,100.0
1765,8.75,100.0,100.0
1766,8.75,100.0,100.0
1767,8.76,100.0,100.0
1768,8.76,100.0,100.0
1769,8.76,100.0,100.0
1770,8.76,100.0,100.0
1771,8.76,100.0,100.0
1772,8.77,100.0,100.0
1773,8.77,100.0,100.0
1774,8.77,100.0,100.0
1775,8.77,100.0,100.0
1776,8.77,100.0,100.0
1777,8.78,100.0,100.0
1778,8.78,100.0,100.0
1779,8.78,100.0,100.0
1780,8.78,100.0,100.0
1781,8.78,100.0,100.0
1782,8.79,100.0,100.0
1783,8.79,100.0,100.0
1784,8.79,100.0,100.0
1785,8.79,100.0,100.0
1786,8.79,100.0,100.0
1787,8.8,100.0,100.0
1788,8.8,100.0,100.0
1789,8.8,100.0,100.0
1790,8.8,100.0,100.0
1791,8.8,100.0,100.0
1792,8.81,100.0,100.0
1793,8.81,100.0,100.0
1794,8.81,100.0,100.0
1795,8.81,100.0,100.0
1796,8.81,100.0,100.0
1797,8.82,100.0,100.0
1798,8.82,100.0,100.0
1799,8.82,100.0,100.0
1800,8.82,100.0,100.0
1801,8.82,100.0,100.0
1802,8.83,100.0,100.0
1803,8.83,100.0,100.0
1804,8.83,100.0,100.0
1805,8.83,100.0,100.0
1806,8.83,100.0,100.0
1807,8.84,100.0,100.0
1808,8.84,100.0,100.0
1809,8.84,100.0,100.0
1810,8.84,100.0,100.0
1811,8.84,100.0,100.0
1812,8.85,100.0,100.0
1813,8.85,100.0,100.0
1814,8.85,100.0,100.0
1815,8.85,100.0,100.0
1816,8.85,100.0,100.0
1817,8.86,100.0,100.0
1818,8.86,100.0,100.0
1819,8.86,100.0,100.0
1820,8.86,100.0,100.0
1821,8.86,100.0,100.0
1822,8.87,100.0,100.0
1823,8.87,100.0,100.0
1824,8.87,100.0,100.0
1825,8.87,100.0,100.0
1826,8.87,100.0,100.0
1827,8.88,100.0,100.0
1828,8.88,100.0,100.0
1829,8.88,100.0,100.0
1830,8.88,100.0,100.0
1831,8.89,100.0,100.0
1832,8.89,100.0,100.0
1833,8.89,100.0,100.0
1834,8.9,100.0,100.0
1835,8.9,100.0,100.0
1836,8.9,100.0,100.0
1837,8.92,100.0,100.0
1838,8.94,100.0,100.0
1839,8.95,100.0,100.0
1840,8.97,100.0,100.0
1841,8.97,100.0,100.0
1842,8.97,100.0,100.0
1843,8.97,100.0,100.0
1844,8.97,100.0,100.0
1845,8.98,100.0,100.0
1846,8.98,100.0,100.0
1847,8.98,100.0,100.0
1848,8.98,100.0,100.0
1849,8.98,100.0,100.0
1850,8.99,100.0,100.0
1851,8.99,100.0,100.0
1852,8.99,100.0,100.0
1853,8.99,100.0,100.0
1854,8.99,100.0,100.0
1855,9.0,100.0,100.0
1856,9.0,100.0,100.0
1857,9.0,100.0,100.0
1858,9.0,100.0,100.0
1859,9.0,100.0,100.0
1860,9.01,100.0,100.0
1861,9.01,100.0,100.0
1862,9.01,100.0,100.0
1863,9.01,100.0,100.0
1864,9.01,100.0,100.0
1865,9.02,100.0,100.0
1866,9.02,100.0,100.0
1867,9.02,100.0,100.0
1868,9.02,100.0,100.0
1869,9.02,100.0,100.0
1870,9.03,100.0,100.0
1871,9.03,100.0,100.0
1872,9.03,100.0,100.0
1873,9.03,100.0,100.0
1874,9.03,100.0,100.0
1875,9.04,100.0,100.0
1876,9.04,100.0,100.0
1877,9.04,100.0,100.0
1878,9.04,100.0,100.0
1879,9.04,100.0,100.0
1880,9.05,100.0,100.0
1881,9.05,100.0,100.0
1882,9.05,100.0,100.0
1883,9.05,100.0,100.0
1884,9.05,100.0,100.0
1885,9.06,100.0,100.0
1886,9.06,100.0,100.0
1887,9.06,100.0,100.0
1888,9.06,100.0,100.0
1889,9.06,100.0,100.0
1890,9.07,100.0,100.0
1891,9.07,100.0,100.0
1892,9.07,100.0,100.0
1893,9.07,100.0,100.0
1894,9.07,100.0,100.0
1895,9.08,100.0,100.0
1896,9.08,100.0,100.0
1897,9.08,100.0,100.0
1898,9.08,100.0,100.0
1899,9.08,100.0,100.0
1900,9.09,100.0,100.0
1901,9.09,100.0,100.0
1902,9.09,100.0,100.0
1903,9.09,100.0,100.0
1904,9.09,100.0,100.0
1905,9.1,100.0,100.0
1906,9.1,100.0,100.0
1907,9.1,100.0,100.0
1908,9.1,100.0,100.0
1909,9.1,100.0,100.0
1910,9.11,100.0,100.0
1911,9.11,100.0,100.0
1912,9.11,100.0,100.0
1913,9.11,100.0,100.0
1914,9.11,100.0,100.0
1915,9.12,100.0,100.0
1916,9.12,100.0,100.0
1917,9.12,100.0,100.0
1918,9.12,100.0,100.0
1919,9.12,100.0,100.0
1920,9.13,100.0,100.0
1921,9.13,100.0,100.0
1922,9.13,100.0,100.0
1923,9.13,100.0,100.0
1924,9.13,100.0,100.0
1925,9.14,100.0,100.0
1926,9.14,100.0,100.0
1927,9.14,100.0,100.0
1928,9.14,100.0,100.0
1929,9.14,100.0,100.0
1930,9.15,100.0,100.0
